area_sqm,distance_to_center_km,rent_price_rub
80.81562216013657,11.058454577438233,113048.43371722556
102.34367891242951,11.504203034738435,10000.0
82.54265981873891,10.528591859308776,49006.54671910522
79.78865653581136,3.153382116310524,88518.30019418603
141.09527550228012,9.091280630805311,137404.2116967669
170.3864297365348,13.96073818420678,211970.08863142878
165.89737940380263,6.518118238221963,225205.95087190793
90.1177248833624,5.589676738298908,129418.77063445668
127.8933358755166,3.0320003512750464,130323.13960174384
59.15858703844435,11.429719956141518,114442.21887405319
155.87373700539572,12.589813871662829,183049.59062974306
160.13025133104298,5.259096310418844,132648.3328652777
44.9238215344631,10.379889772890042,46448.336478308265
136.75400907792618,11.481725050816435,147289.47502687236
52.61774263917179,6.50222407001573,93230.0381919313
146.4370594220044,11.347161391320423,51919.04159143672
148.66081829932082,7.8121198509207765,125370.51804253126
99.86457113158659,11.356539547666074,103083.57718023087
167.77219565584014,5.453596235769258,126543.08448015408
27.400918790431476,14.461010469865021,58438.39387144426
118.43137581581907,6.681960342713342,156042.66384662298
38.99654409024069,3.955583569729622,10000.0
112.42842296773826,14.306243060378263,168966.9438566091
78.64999957846322,7.3623094667308795,26339.830302509807
157.54499556370598,7.2037735609402,80645.16191671033
33.78003664112576,7.11289723730219,36005.142174474044
147.15024141125556,0.942963092388634,231402.54543141634
44.61991646805396,10.514350470614211,31081.422971122898
113.15957829166233,6.2703447184045285,84333.09220384367
108.76931545566228,14.957956254247412,50351.74551217452
168.38865556616778,0.0886468187394096,144598.83277516824
41.14743649149865,13.406721668401266,10000.0
51.436197998776805,7.37430606122088,104796.94943376126
193.30733672289693,4.204186864918021,247394.64225712276
130.14820419206438,10.250481562420692,118221.96526798683
63.66877868383582,5.355387838295018,129190.88100150763
186.41278170600742,12.11057504006588,143544.9957166912
113.1330739450683,6.016620803107834,156012.20403413026
97.42110663677234,9.08914103979507,128819.72708540145
55.6645812178255,8.986532972431299,33607.833698136936
59.03141271699678,5.6438307979647915,143456.27412852662
199.3961079643775,8.573782305033397,173740.1665277392
79.41346479314021,13.201402066071422,101233.45608223465
48.08082863108635,14.09111435667859,84273.62525827796
149.7085581392328,2.287073981149939,119796.29879667006
81.67433857207722,1.4166775345989673,63736.612339235624
177.65008097104007,9.506294580017675,156185.08726664874
114.83002387245298,2.1394781728832952,298847.6924197417
59.014698923351204,8.932106340134752,90465.52229768498
117.94628430687851,7.644021506441044,133085.39830944635
168.22043188547983,5.781369077993253,173429.12750290116
159.613853445442,3.565265379222191,148563.8126660547
77.66314023499106,14.24948320874428,55538.63168298181
107.7121325879787,2.2963334953983088,159612.22205439646
114.7470959957798,1.992237843704362,166093.16299040965
124.84330151517528,13.513380781152161,55918.15234665529
166.66984531556488,10.031577146840336,226499.55793817202
196.56818826451425,13.315271157046716,177544.6882070924
156.84754944528353,2.040058133983567,200929.63045621634
139.7456862698923,3.5318208326492884,180953.47850446487
166.78321973467018,7.8524274301327495,179279.37389807415
185.75334947085832,2.4100282459392384,283986.6089611097
198.45403475912082,12.223323201485567,135929.9979158682
63.2853703393303,0.5343311688398539,88852.26487508038
141.3478232297281,3.1331282215709173,200958.16669796722
163.24397930288364,3.156921483785722,184701.83954409312
136.59219266989282,6.607890472835935,150955.8341086001
27.858891289296327,8.806031338420484,10000.0
133.09760710572368,12.968785802823511,134448.52424260395
126.4365011355768,2.020674170796789,173674.38848498405
74.0067474606567,12.324571673693956,49730.05952068181
71.02700282663253,11.270756223290718,10000.0
114.29588905680707,9.214010385254136,117420.6254389521
67.13864601088582,14.418208831147076,63563.90757373079
41.75565338591201,7.15103697218356,111036.95495607765
162.62665082494038,9.795526078992118,132791.10599920573
48.33156498486045,0.3782089734152472,177652.54153336625
120.75463665384811,0.01934013204728524,119887.94854615576
181.18548096573443,14.49388999633488,166475.95561671862
69.4802246095618,12.167343660542507,10000.0
172.31916404790957,11.686499902164597,157004.59013855804
88.10587789108297,14.73152702084493,101806.61531941935
120.40203140494035,10.837317658604881,97722.5367599076
112.68436263678448,1.8369142181021076,141720.14315999244
72.73710173640599,12.511397469348243,48354.62756362717
120.35521765429822,8.903894574979526,127610.36200206637
60.436888396055195,8.217001321086624,29975.380047375158
37.35773334281809,3.0744589738389743,10000.0
33.43005664374756,8.908203251951829,22909.457723555217
100.34606969606135,0.11786598270196624,136083.2010964289
123.05287161317875,9.042385414784315,244104.3355156639
147.1845937591341,6.291272080608252,168925.05291691553
180.90762563332953,3.8953851018704997,209460.13641446884
47.52178742603684,10.867878541598671,10000.0
161.73654892631887,0.9031860906982864,245977.66019214658
47.23879135844896,0.10648478320695098,104814.56627420522
33.38094345904325,6.973258529429061,122594.09881724416
43.39983156598326,1.439429009999177,10000.0
83.93649539745257,6.882451419328443,101231.07402227778
67.79605642375148,8.973635707848018,38540.77295562909
43.25722006018286,8.959628033823831,110015.19841287142
178.42750991621912,9.711585697367436,190198.9684057713
135.16753207380904,1.579517725032416,216032.57688860124
51.739551007365634,13.668402602659361,10000.0
58.0670744224086,5.678934979737525,10000.0
80.76049133929885,6.9009907327697775,113761.6597638629
28.631053829614356,7.128566210553857,74248.05200262685
111.3734802144384,12.772288010053382,29413.796729758724
115.86721785656017,14.751352493000734,99221.34596486473
47.26284527828481,3.6890880638409547,89520.7127448273
47.23193623542468,13.564531326385795,49708.79233664666
114.86234811428416,14.160197581750305,10000.0
192.38561783515456,7.176888083063021,184908.63009030564
153.45837461978334,4.525045881478254,165647.01244565667
28.185108724168394,8.321065630767693,54080.08096911347
105.45915173592415,7.1480410406987,12569.65167345811
55.33811539736539,9.351527806510074,59214.29559601484
65.86530025176529,13.24877995077272,53973.632109782266
68.109998782784,4.665432970951942,101232.38443245158
82.27459361825129,13.43622477165182,93337.26275174608
60.46244746858557,7.216342647217347,24971.4845348827
179.83617934558492,1.4303301408280826,253284.6461453133
136.1334848562304,9.545732915199325,72038.56252501276
31.596624383843178,9.246082766713343,43586.36312480791
140.9656219887397,2.6834064312720516,187970.9241864575
153.37110223358007,10.49629534924605,166281.65727098653
181.25832670026773,9.410335366352284,217438.58395943255
177.23130731398152,3.1453701907602594,268917.5847462461
175.57787220406212,10.377784697333176,246401.8239041913
117.100460219152,12.225789655161885,207100.27937029468
118.0755358617008,10.947231644288442,104138.86856414806
138.46546348607842,14.801443691219385,49167.28844586011
176.4683776595301,13.155161683239697,67383.26713133045
37.45358606888921,3.4917269783693534,10000.0
130.53150181979294,10.65719950356248,122754.45716410286
128.19185701907713,12.4976109231457,35979.3507980332
70.79886177858967,14.583237643943104,91933.2124749806
62.833492563017025,9.238304345920618,10000.0
112.09717959236293,5.971315425941873,252650.11675129473
178.7423950318391,5.044615903168518,238738.68428614424
118.96498206455557,12.089897263649133,54781.13030815535
68.12523484654824,6.782779562696215,60692.23249821385
115.35997403565966,3.7539108137266464,128955.19609130299
134.3147951016781,11.291315881242294,59956.973022375365
62.97142141096104,2.6686625103069987,83991.8888699579
44.37757266239797,1.9387384499730531,10000.0
109.73952374803429,6.408615870337978,203063.7765936085
114.906773656341,9.772574419011681,82451.55641211467
126.75016030843622,0.6670263015084077,163184.07871964417
37.718287131429136,10.477867560058504,89608.0965623834
49.73015681802069,7.41368856222182,97999.75404283521
188.4218288307304,14.719811673003417,126422.18290071387
192.03727299224008,10.299080033219877,129075.06483297644
46.97028488842584,14.072368311730674,28836.037491643987
164.728828532832,10.215443958750082,111112.92725797818
23.914291566727403,14.262226540266319,38888.199669565416
135.70519464124092,13.26737651990071,145675.02789722855
75.14242728990462,8.887062587698603,81939.24890970555
140.62914868655602,12.811054677406482,90997.2913500302
66.82047533230124,6.77346319182175,112274.46887748479
112.43641381323278,9.378272780966983,104989.40756638502
89.32087901285456,9.113536512019097,108593.03597320328
108.46636179729124,6.612101640601511,156415.47406381383
21.31256505417627,10.456548127603076,40381.56420882791
151.2447599826733,6.661617717538078,109200.46279065203
150.4638860115428,0.9449882272068089,221030.08713266658
113.27927827385628,11.510456283639021,126187.51694913878
38.79780243466274,13.223437067508975,85224.75780556205
142.80897683491258,8.137743275359366,132182.39214100313
56.523056790965434,10.930932377199104,30995.169235159414
21.924492743559508,3.1073216667707504,66016.9731685905
137.42975935666317,14.312911243578837,93852.0599286616
110.3040720668068,7.405264396617049,186449.0815504799
55.75948031438904,11.895874962432655,80002.92488043357
27.915964104117712,8.825946044892484,15375.220912910674
73.23940817907426,7.74784995445824,44914.91007572124
96.37647342733182,2.352561244126121,80655.60464830599
